"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.competition_condition"	"Answer.evidence_condition"	"Answer.initials_provided_by_participant"	"Answer.DW_strength"	"Answer.strength_of_average_player"	"Answer.role_of_luck_in_game"	"Answer.expectation_of_winning"	"Answer.DW_check"	"Answer.familiarization_check"	"Answer.DW_accuracy_check"	"Answer.overall_check"	"Answer.final_comments"
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 16:35:00 EDT 2014"	"145"	"0"	"0"	"145"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 16:35:00 EDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3FK0YFF9PZHS4V5GTB5QTY5KKA7VVG"	"A14GZ7D1B3JSAW"	"Approved"	"Tue May 27 09:36:54 EDT 2014"	"Mon May 26 16:53:15 EDT 2014"	"Mon May 26 16:56:54 EDT 2014"	"Mon May 26 17:16:40 EDT 2014"	""	""	""	""	"1"	"0"	"""so"""	"0.9209302325581395"	"0.33488372093023255"	"0.2651162790697674"	"0.686046511627907"	"""partner"""	"""8"""	"""8"""	""" Not unclear, but it seems hard!"""	""" """
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 16:35:00 EDT 2014"	"145"	"0"	"0"	"145"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 16:35:00 EDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3KIBXJ1WD5VJY027TV55WX0V8J4OKM"	"A2Q0G9Q633CN04"	"Approved"	"Tue May 27 09:36:54 EDT 2014"	"Mon May 26 16:54:05 EDT 2014"	"Mon May 26 16:56:54 EDT 2014"	"Mon May 26 17:16:40 EDT 2014"	""	""	""	""	"0"	"0"	"""MM"""	"0.9129554655870445"	"0.354251012145749"	"0.2874493927125506"	"0.5"	"""opponent"""	"""8"""	"""8"""	""" N/A"""	""" """
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 16:35:00 EDT 2014"	"145"	"0"	"0"	"145"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 16:35:00 EDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"37M28K1J0QEZLC2O1R0BUNGD4D0JAJ"	"A3M6TIBELIT0GK"	"Approved"	"Tue May 27 09:37:00 EDT 2014"	"Mon May 26 16:53:56 EDT 2014"	"Mon May 26 16:57:00 EDT 2014"	"Mon May 26 17:16:40 EDT 2014"	""	""	""	""	"0"	"0"	"""cea"""	"0.6019965753424658"	"0.5"	"0.4657534246575342"	"0.5"	"""opponent"""	"""8"""	"""5"""	""" Nope"""	""" Good survey"""
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 16:35:00 EDT 2014"	"145"	"0"	"0"	"145"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 16:35:00 EDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"333U7HK6I9GXJJ50L1RDKOOJPGXJDL"	"A26GD7O74RXO5U"	"Approved"	"Tue May 27 09:37:04 EDT 2014"	"Mon May 26 16:54:32 EDT 2014"	"Mon May 26 16:57:04 EDT 2014"	"Mon May 26 17:16:41 EDT 2014"	""	""	""	""	"1"	"0"	"""TA"""	"1"	"0.634888376232093"	"0.30425957298665696"	"0.817444157165156"	"""partner"""	"""8"""	"""8"""	""" No, it seems fair."""	""" """
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 16:35:00 EDT 2014"	"145"	"0"	"0"	"145"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 16:35:00 EDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3CCZ6YKWR7KD9UDYKJIHXIMOGUN958"	"ADQEDEGVPG7R"	"Approved"	"Tue May 27 09:37:11 EDT 2014"	"Mon May 26 16:54:47 EDT 2014"	"Mon May 26 16:57:11 EDT 2014"	"Mon May 26 17:16:41 EDT 2014"	""	""	""	""	"1"	"0"	"""uh"""	"0.8695705056735472"	"0.6308908166799849"	"0.4375"	"0.48115845882531366"	"""partner"""	"""12"""	"""12"""	""" no"""	""" """
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 16:35:00 EDT 2014"	"145"	"0"	"0"	"145"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 16:35:00 EDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"33TIN5LC04BBBINIVLNE8FKHBZQY9C"	"A2S2MTYPLI0RAF"	"Approved"	"Tue May 27 09:37:12 EDT 2014"	"Mon May 26 16:53:55 EDT 2014"	"Mon May 26 16:57:12 EDT 2014"	"Mon May 26 17:16:41 EDT 2014"	""	""	""	""	"0"	"0"	"""mz"""	"0.9935622972480217"	"0.5515022114111119"	"0.6008584345870776"	"0.28326186806347237"	"""opponent"""	"""12"""	"""12"""	""" no"""	""" no comments"""
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 16:35:00 EDT 2014"	"145"	"0"	"0"	"145"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 16:35:00 EDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3BDCF01OGXV6CKORKIQ4DOBCBT8LYX"	"A1DJDT4B5B19Q2"	"Approved"	"Tue May 27 09:37:24 EDT 2014"	"Mon May 26 16:53:03 EDT 2014"	"Mon May 26 16:57:24 EDT 2014"	"Mon May 26 17:16:41 EDT 2014"	""	""	""	""	"2"	"0"	"""sk"""	"1"	"0.8642385116476097"	"0.271523178807947"	"0.860927253369464"	"""opponent"""	"""8"""	"""8"""	""" """	""" """
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 16:35:00 EDT 2014"	"145"	"0"	"0"	"145"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 16:35:00 EDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"34Z02EIMISEXY20BLJHM7NR9TTF0TE"	"A2MCRVU8I9VNHG"	"Approved"	"Tue May 27 09:37:49 EDT 2014"	"Mon May 26 16:52:57 EDT 2014"	"Mon May 26 16:57:49 EDT 2014"	"Mon May 26 17:16:41 EDT 2014"	""	""	""	""	"1"	"1"	"""CJ"""	"0.7467700258397932"	"0.5012919896640827"	"0"	"0.5012919896640827"	"""partner"""	"""2"""	"""2"""	""" """	""" """
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 16:35:00 EDT 2014"	"145"	"0"	"0"	"145"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 16:35:00 EDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3IGI0VL647LK66NAQ8XLOPHZ2E9ONR"	"APB2WO5F0WKDH"	"Approved"	"Tue May 27 09:37:54 EDT 2014"	"Mon May 26 16:54:21 EDT 2014"	"Mon May 26 16:57:54 EDT 2014"	"Mon May 26 17:16:41 EDT 2014"	""	""	""	""	"0"	"1"	"""KB"""	"0.9198966408268734"	"0.34366925064599485"	"0.5012919896640827"	"0.5012919896640827"	"""opponent"""	"""2"""	"""2"""	""" No"""	""" """
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 16:35:00 EDT 2014"	"145"	"0"	"0"	"145"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 16:35:00 EDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3CN4LGXD5XPAECH6EQRNR791P7CY4G"	"A1HU9IOTYXB4YY"	"Approved"	"Tue May 27 09:37:58 EDT 2014"	"Mon May 26 16:52:54 EDT 2014"	"Mon May 26 16:57:58 EDT 2014"	"Mon May 26 17:16:42 EDT 2014"	""	""	""	""	"1"	"0"	"""CC"""	"1"	"0.2516598639896373"	"0"	"0.8989637305699482"	"""partner"""	"""8"""	"""8"""	""" no"""	""" """
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 16:35:00 EDT 2014"	"145"	"0"	"0"	"145"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 16:35:00 EDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3JW0YLFXRTHIY95Q9VFI127CYSCWW2"	"A3LI0O659I8GFX"	"Approved"	"Tue May 27 09:37:59 EDT 2014"	"Mon May 26 16:55:59 EDT 2014"	"Mon May 26 16:57:59 EDT 2014"	"Mon May 26 17:16:42 EDT 2014"	""	""	""	""	"0"	"1"	"""bc"""	"0.7865384615384615"	"0.6519230769230769"	"0.175"	"0.7865384615384615"	"""opponent"""	"""2"""	"""2"""	"""no"""	""" """
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 16:35:00 EDT 2014"	"145"	"0"	"0"	"145"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 16:35:00 EDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"33LKR6A5KELX5RLTH2LMLSAJYLM1TJ"	"A3HMBHM8HJLKRD"	"Approved"	"Tue May 27 09:38:00 EDT 2014"	"Mon May 26 16:54:52 EDT 2014"	"Mon May 26 16:58:00 EDT 2014"	"Mon May 26 17:16:42 EDT 2014"	""	""	""	""	"2"	"0"	"""ww"""	"1"	"0.40816326530612246"	"0.11224489795918367"	"0.30612244897959184"	"""opponent"""	"""8"""	"""8"""	""" no"""	""" """
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 16:35:00 EDT 2014"	"145"	"0"	"0"	"145"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 16:35:00 EDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"38BQUHLA9W1EOO2AE7ILBASZXOZOMR"	"A2XMOC6OWCWXY"	"Approved"	"Tue May 27 09:38:05 EDT 2014"	"Mon May 26 16:54:12 EDT 2014"	"Mon May 26 16:58:05 EDT 2014"	"Mon May 26 17:16:42 EDT 2014"	""	""	""	""	"1"	"0"	"""AO"""	"0.8583509513742071"	"0.7653276955602537"	"0.6215644820295984"	"0.8625792811839323"	"""partner"""	"""8"""	"""8"""	""" Not sure if the other people are real, but its been clear so far"""	""" fun survey"""
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 16:35:00 EDT 2014"	"145"	"0"	"0"	"145"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 16:35:00 EDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3A0EX8ZRN8PUZB2FT51AZLF7ZZUBY0"	"A2Y0ZGI29KQBTB"	"Approved"	"Tue May 27 09:38:14 EDT 2014"	"Mon May 26 16:53:45 EDT 2014"	"Mon May 26 16:58:14 EDT 2014"	"Mon May 26 17:16:42 EDT 2014"	""	""	""	""	"1"	"0"	"""HT"""	"1"	"0.5183333333333333"	"0"	"0.8466666666666667"	"""partner"""	"""12"""	"""12"""	""" no"""	""" great study"""
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 16:35:00 EDT 2014"	"145"	"0"	"0"	"145"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 16:35:00 EDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3LKC68YZ3A4AT0WOI9O8K8UQVQDOWI"	"A2R8VDKL2D2BF6"	"Approved"	"Tue May 27 09:38:21 EDT 2014"	"Mon May 26 16:55:47 EDT 2014"	"Mon May 26 16:58:21 EDT 2014"	"Mon May 26 17:16:49 EDT 2014"	""	""	""	""	"2"	"1"	"""jbf"""	"0.7660549758771144"	"0.7018347923908759"	"0.013761467889908258"	"0.6926604804642703"	"""partner"""	"""2"""	"""2"""	""" no"""	""" """
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 16:35:00 EDT 2014"	"145"	"0"	"0"	"145"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 16:35:00 EDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3Z4AIRP3C6E4M8UDMCMJAVVPBH9X1X"	"AJ53IRY8SC840"	"Approved"	"Tue May 27 09:38:27 EDT 2014"	"Mon May 26 16:56:37 EDT 2014"	"Mon May 26 16:58:27 EDT 2014"	"Mon May 26 17:16:49 EDT 2014"	""	""	""	""	"0"	"0"	"""bg"""	"0.9758620689655172"	"0.2689655172413793"	"0.06206896551724138"	"0.18275862068965518"	"""opponent"""	"""8"""	"""8"""	""" """	""" """
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 16:35:00 EDT 2014"	"145"	"0"	"0"	"145"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 16:35:00 EDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3TDXMTX3CBV23Z6FTWYZ2HZRVFL6I4"	"AEVU71Z2FDTUX"	"Approved"	"Tue May 27 09:38:37 EDT 2014"	"Mon May 26 16:55:41 EDT 2014"	"Mon May 26 16:58:37 EDT 2014"	"Mon May 26 17:16:50 EDT 2014"	""	""	""	""	"1"	"0"	"""ND"""	"0.9250645994832042"	"0.6770025839793282"	"0"	"0.9819121447028424"	"""partner"""	"""8"""	"""8"""	""" no"""	""" """
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 16:35:00 EDT 2014"	"145"	"0"	"0"	"145"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 16:35:00 EDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3Q5C1WP23M2VKPA3G63OIC45IIZ15R"	"A3OJCWC178255T"	"Approved"	"Tue May 27 09:38:39 EDT 2014"	"Mon May 26 16:55:59 EDT 2014"	"Mon May 26 16:58:39 EDT 2014"	"Mon May 26 17:16:50 EDT 2014"	""	""	""	""	"2"	"1"	"""SF"""	"0.8295454545454546"	"0.5"	"0.29545454545454547"	"0.5"	"""opponent"""	"""2"""	"""2"""	""" No"""	""" """
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 16:35:00 EDT 2014"	"145"	"0"	"0"	"145"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 16:35:00 EDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3NGI5ARFTT6ZDZSM0LC2GI9M9I0P11"	"A38VOZIC9QGEGU"	"Approved"	"Tue May 27 09:38:41 EDT 2014"	"Mon May 26 16:56:29 EDT 2014"	"Mon May 26 16:58:41 EDT 2014"	"Mon May 26 17:16:50 EDT 2014"	""	""	""	""	"0"	"0"	"""ai"""	"0.8489932885906041"	"0.75"	"0.2516778523489933"	"0.6057046979865772"	"""opponent"""	"""8"""	"""8"""	""" no"""	""" """
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 16:35:00 EDT 2014"	"145"	"0"	"0"	"145"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 16:35:00 EDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3EJJQNKU9R6VTNTFF2JCD0P8RPKRHU"	"A3K7UC7LUKV0ZV"	"Approved"	"Tue May 27 09:39:05 EDT 2014"	"Mon May 26 16:56:00 EDT 2014"	"Mon May 26 16:59:05 EDT 2014"	"Mon May 26 17:16:50 EDT 2014"	""	""	""	""	"0"	"1"	"""MC"""	"0.7992047713717694"	"0.7077534791252486"	"0.2664015904572565"	"0.731610337972167"	"""partner"""	"""2"""	"""2"""	""" Nothing weird so far"""	""" Everything was fine; thanks!"""
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 16:35:00 EDT 2014"	"145"	"0"	"0"	"145"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 16:35:00 EDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3B2X28YI3WGSGRS9NM6IGUVE0P16BV"	"A2HW5LMIPXDVO5"	"Approved"	"Tue May 27 09:39:16 EDT 2014"	"Mon May 26 16:54:14 EDT 2014"	"Mon May 26 16:59:16 EDT 2014"	"Mon May 26 17:16:50 EDT 2014"	""	""	""	""	"1"	"1"	"""EY"""	"0.8718446009367415"	"0.43495139705324637"	"0.7067960572474211"	"0.5242717854027609"	"""opponent"""	"""2"""	"""2"""	"""Other players don't seem real."""	""" Thanks, it was an interesting survey."""
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 16:35:00 EDT 2014"	"145"	"0"	"0"	"145"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 16:35:00 EDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3OVHNO1VE62NJYA43NUZ8IC98EAZDM"	"A2UEWRIWRW0FT3"	"Approved"	"Tue May 27 09:39:21 EDT 2014"	"Mon May 26 16:56:05 EDT 2014"	"Mon May 26 16:59:21 EDT 2014"	"Mon May 26 17:16:50 EDT 2014"	""	""	""	""	"1"	"1"	"""ks"""	"0.6995192307692307"	"0.6033653846153846"	"0.36538461538461536"	"0.7908653846153846"	"""partner"""	"""2"""	"""2"""	""" no"""	""" """
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 16:35:00 EDT 2014"	"145"	"0"	"0"	"145"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 16:35:00 EDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3RXPCZQMQPCT0MZNX2MFM9VU8RD1G9"	"A3SZ66VCWNQLGS"	"Approved"	"Tue May 27 09:39:24 EDT 2014"	"Mon May 26 16:57:01 EDT 2014"	"Mon May 26 16:59:24 EDT 2014"	"Mon May 26 17:16:50 EDT 2014"	""	""	""	""	"1"	"1"	"""RD"""	"0.8075694742573539"	"0.5"	"0.6360184160587844"	"0.5"	"""partner"""	"""2"""	"""2"""	""" No. Everything is clear."""	""" """
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 16:35:00 EDT 2014"	"145"	"0"	"0"	"145"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 16:35:00 EDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"30IQTZXKAK74FJ9VQTIJWQCF6P30XX"	"AWR4O5OF6JUET"	"Approved"	"Tue May 27 09:39:25 EDT 2014"	"Mon May 26 16:53:48 EDT 2014"	"Mon May 26 16:59:25 EDT 2014"	"Mon May 26 17:16:50 EDT 2014"	""	""	""	""	"2"	"0"	"""DR"""	"0.6366327562096831"	"0.7472481104770257"	"0.45470864454203225"	"0.9551244866459412"	"""opponent"""	"""8"""	"""8"""	"""No"""	""" """
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 16:35:00 EDT 2014"	"145"	"0"	"0"	"145"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 16:35:00 EDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3ZAK8W07I4FCYFF0LO7WCJDBC7MU0Z"	"AUUAFG5DUF89I"	"Approved"	"Tue May 27 09:39:50 EDT 2014"	"Mon May 26 16:56:18 EDT 2014"	"Mon May 26 16:59:50 EDT 2014"	"Mon May 26 17:16:51 EDT 2014"	""	""	""	""	"2"	"1"	"""vlh"""	"0.6871165644171779"	"0.8159509202453987"	"0.24233128834355827"	"0.5554754229277629"	"""opponent"""	"""2"""	"""2"""	""" no"""	""" thanks"""
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 16:35:00 EDT 2014"	"145"	"0"	"0"	"145"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 16:35:00 EDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3VFJCI1K4Z0HTRY4VW1US0D7CP7RGV"	"A2YAYHZYI7M3HD"	"Approved"	"Tue May 27 09:40:02 EDT 2014"	"Mon May 26 16:56:00 EDT 2014"	"Mon May 26 17:00:02 EDT 2014"	"Mon May 26 17:16:51 EDT 2014"	""	""	""	""	"1"	"0"	"""MS"""	"0.8681818181818182"	"0.6181818181818182"	"0.41363636363636364"	"0.6977272727272728"	"""partner"""	"""8"""	"""8"""	""" No."""	""" """
